,stdDay,gubun,deathCnt
9194,2021년 06월 05일 00시,강원,51.0
9195,2021년 06월 05일 00시,충북,68.0
9196,2021년 06월 05일 00시,충남,39.0
9197,2021년 06월 05일 00시,전북,58.0
9198,2021년 06월 05일 00시,전남,15.0
9199,2021년 06월 05일 00시,경북,85.0
9200,2021년 06월 05일 00시,경남,19.0
9201,2021년 06월 05일 00시,제주,1.0
9202,2021년 06월 05일 00시,검역,4.0
9203,2021년 06월 06일 00시,합계,1973.0
9204,2021년 06월 06일 00시,서울,497.0
9205,2021년 06월 06일 00시,부산,124.0
9206,2021년 06월 06일 00시,대구,222.0
9207,2021년 06월 06일 00시,인천,61.0
9208,2021년 06월 06일 00시,광주,22.0
9209,2021년 06월 06일 00시,대전,24.0
9210,2021년 06월 06일 00시,울산,40.0
9211,2021년 06월 06일 00시,세종,1.0
9212,2021년 06월 06일 00시,경기,641.0
9213,2021년 06월 06일 00시,강원,51.0
9214,2021년 06월 06일 00시,충북,68.0
9215,2021년 06월 06일 00시,충남,39.0
9216,2021년 06월 06일 00시,전북,58.0
9217,2021년 06월 06일 00시,전남,15.0
9218,2021년 06월 06일 00시,경북,85.0
9219,2021년 06월 06일 00시,경남,19.0
9220,2021년 06월 06일 00시,제주,1.0
9221,2021년 06월 06일 00시,검역,5.0
9222,2021년 06월 07일 00시,합계,1974.0
9223,2021년 06월 07일 00시,서울,497.0
9224,2021년 06월 07일 00시,부산,124.0
9225,2021년 06월 07일 00시,대구,222.0
9226,2021년 06월 07일 00시,인천,61.0
9227,2021년 06월 07일 00시,광주,22.0
9228,2021년 06월 07일 00시,대전,24.0
9229,2021년 06월 07일 00시,울산,40.0
9230,2021년 06월 07일 00시,세종,1.0
9231,2021년 06월 07일 00시,경기,642.0
9232,2021년 06월 07일 00시,강원,51.0
9233,2021년 06월 07일 00시,충북,68.0
9234,2021년 06월 07일 00시,충남,39.0
9235,2021년 06월 07일 00시,전북,58.0
9236,2021년 06월 07일 00시,전남,15.0
9237,2021년 06월 07일 00시,경북,85.0
9238,2021년 06월 07일 00시,경남,19.0
9239,2021년 06월 07일 00시,제주,1.0
9240,2021년 06월 07일 00시,검역,5.0
9241,2021년 06월 08일 00시,합계,3452.0
9242,2021년 06월 08일 00시,서울,1975.0
9243,2021년 06월 08일 00시,부산,124.0
9244,2021년 06월 08일 00시,대구,222.0
9245,2021년 06월 08일 00시,인천,61.0
9246,2021년 06월 08일 00시,광주,22.0
9247,2021년 06월 08일 00시,대전,24.0
9248,2021년 06월 08일 00시,울산,40.0
9249,2021년 06월 08일 00시,세종,1.0
9250,2021년 06월 08일 00시,경기,642.0
9251,2021년 06월 08일 00시,강원,51.0
9252,2021년 06월 08일 00시,충북,68.0
9253,2021년 06월 08일 00시,충남,39.0
9254,2021년 06월 08일 00시,전북,58.0
9255,2021년 06월 08일 00시,전남,15.0
9256,2021년 06월 08일 00시,경북,85.0
9257,2021년 06월 08일 00시,경남,19.0
9258,2021년 06월 08일 00시,제주,1.0
9259,2021년 06월 08일 00시,검역,5.0
9260,2021년 06월 09일 00시,합계,1977.0
9261,2021년 06월 09일 00시,서울,499.0
9262,2021년 06월 09일 00시,부산,124.0
9263,2021년 06월 09일 00시,대구,222.0
9264,2021년 06월 09일 00시,인천,61.0
9265,2021년 06월 09일 00시,광주,22.0
9266,2021년 06월 09일 00시,대전,24.0
9267,2021년 06월 09일 00시,울산,40.0
9268,2021년 06월 09일 00시,세종,1.0
9269,2021년 06월 09일 00시,경기,643.0
9270,2021년 06월 09일 00시,강원,51.0
9271,2021년 06월 09일 00시,충북,68.0
9272,2021년 06월 09일 00시,충남,39.0
9273,2021년 06월 09일 00시,전북,58.0
9274,2021년 06월 09일 00시,전남,15.0
9275,2021년 06월 09일 00시,경북,85.0
9276,2021년 06월 09일 00시,경남,19.0
9277,2021년 06월 09일 00시,제주,1.0
9278,2021년 06월 09일 00시,검역,5.0
9279,2021년 06월 10일 00시,합계,1979.0
9280,2021년 06월 10일 00시,서울,499.0
9281,2021년 06월 10일 00시,부산,124.0
9282,2021년 06월 10일 00시,대구,222.0
9283,2021년 06월 10일 00시,인천,61.0
9284,2021년 06월 10일 00시,광주,22.0
9285,2021년 06월 10일 00시,대전,25.0
9286,2021년 06월 10일 00시,울산,40.0
9287,2021년 06월 10일 00시,세종,1.0
9288,2021년 06월 10일 00시,경기,643.0
9289,2021년 06월 10일 00시,강원,51.0
9290,2021년 06월 10일 00시,충북,68.0
9291,2021년 06월 10일 00시,충남,39.0
9292,2021년 06월 10일 00시,전북,58.0
9293,2021년 06월 10일 00시,전남,15.0
9294,2021년 06월 10일 00시,경북,86.0
9295,2021년 06월 10일 00시,경남,19.0
9296,2021년 06월 10일 00시,제주,1.0
9297,2021년 06월 10일 00시,검역,5.0
9298,2021년 06월 11일 00시,합계,1981.0
9299,2021년 06월 11일 00시,서울,499.0
9300,2021년 06월 11일 00시,부산,124.0
9301,2021년 06월 11일 00시,대구,222.0
9302,2021년 06월 11일 00시,인천,61.0
9303,2021년 06월 11일 00시,광주,22.0
9304,2021년 06월 11일 00시,대전,25.0
9305,2021년 06월 11일 00시,울산,40.0
9306,2021년 06월 11일 00시,세종,1.0
9307,2021년 06월 11일 00시,경기,645.0
9308,2021년 06월 11일 00시,강원,51.0
9309,2021년 06월 11일 00시,충북,68.0
9310,2021년 06월 11일 00시,충남,39.0
9311,2021년 06월 11일 00시,전북,58.0
9312,2021년 06월 11일 00시,전남,15.0
9313,2021년 06월 11일 00시,경북,86.0
9314,2021년 06월 11일 00시,경남,19.0
9315,2021년 06월 11일 00시,제주,1.0
9316,2021년 06월 11일 00시,검역,5.0
9317,2021년 06월 12일 00시,합계,1982.0
9318,2021년 06월 12일 00시,서울,499.0
9319,2021년 06월 12일 00시,부산,124.0
9320,2021년 06월 12일 00시,대구,222.0
9321,2021년 06월 12일 00시,인천,61.0
9322,2021년 06월 12일 00시,광주,22.0
9323,2021년 06월 12일 00시,대전,25.0
9324,2021년 06월 12일 00시,울산,40.0
9325,2021년 06월 12일 00시,세종,1.0
9326,2021년 06월 12일 00시,경기,646.0
9327,2021년 06월 12일 00시,강원,51.0
9328,2021년 06월 12일 00시,충북,68.0
9329,2021년 06월 12일 00시,충남,39.0
9330,2021년 06월 12일 00시,전북,58.0
9331,2021년 06월 12일 00시,전남,15.0
9332,2021년 06월 12일 00시,경북,86.0
9333,2021년 06월 12일 00시,경남,19.0
9334,2021년 06월 12일 00시,제주,1.0
9335,2021년 06월 12일 00시,검역,5.0
9336,2021년 06월 13일 00시,합계,1985.0
9337,2021년 06월 13일 00시,서울,501.0
9338,2021년 06월 13일 00시,부산,124.0
9339,2021년 06월 13일 00시,대구,222.0
9340,2021년 06월 13일 00시,인천,61.0
9341,2021년 06월 13일 00시,광주,22.0
9342,2021년 06월 13일 00시,대전,25.0
9343,2021년 06월 13일 00시,울산,40.0
9344,2021년 06월 13일 00시,세종,1.0
9345,2021년 06월 13일 00시,경기,647.0
9346,2021년 06월 13일 00시,강원,51.0
9347,2021년 06월 13일 00시,충북,68.0
9348,2021년 06월 13일 00시,충남,39.0
9349,2021년 06월 13일 00시,전북,58.0
9350,2021년 06월 13일 00시,전남,15.0
9351,2021년 06월 13일 00시,경북,86.0
9352,2021년 06월 13일 00시,경남,19.0
9353,2021년 06월 13일 00시,제주,1.0
9354,2021년 06월 13일 00시,검역,5.0
9355,2021년 06월 14일 00시,합계,1988.0
9356,2021년 06월 14일 00시,서울,501.0
9357,2021년 06월 14일 00시,부산,124.0
9358,2021년 06월 14일 00시,대구,222.0
9359,2021년 06월 14일 00시,인천,61.0
9360,2021년 06월 14일 00시,광주,22.0
9361,2021년 06월 14일 00시,대전,25.0
9362,2021년 06월 14일 00시,울산,40.0
9363,2021년 06월 14일 00시,세종,1.0
9364,2021년 06월 14일 00시,경기,648.0
9365,2021년 06월 14일 00시,강원,51.0
9366,2021년 06월 14일 00시,충북,69.0
9367,2021년 06월 14일 00시,충남,39.0
9368,2021년 06월 14일 00시,전북,58.0
9369,2021년 06월 14일 00시,전남,15.0
9370,2021년 06월 14일 00시,경북,86.0
9371,2021년 06월 14일 00시,경남,20.0
9372,2021년 06월 14일 00시,제주,1.0
9373,2021년 06월 14일 00시,검역,5.0
9374,2021년 06월 15일 00시,합계,1992.0
9375,2021년 06월 15일 00시,서울,502.0
9376,2021년 06월 15일 00시,부산,124.0
9377,2021년 06월 15일 00시,대구,222.0
9378,2021년 06월 15일 00시,인천,61.0
9379,2021년 06월 15일 00시,광주,23.0
9380,2021년 06월 15일 00시,대전,25.0
9381,2021년 06월 15일 00시,울산,40.0
9382,2021년 06월 15일 00시,세종,1.0
9383,2021년 06월 15일 00시,경기,648.0
9384,2021년 06월 15일 00시,강원,51.0
9385,2021년 06월 15일 00시,충북,69.0
9386,2021년 06월 15일 00시,충남,41.0
9387,2021년 06월 15일 00시,전북,58.0
9388,2021년 06월 15일 00시,전남,15.0
9389,2021년 06월 15일 00시,경북,86.0
9390,2021년 06월 15일 00시,경남,20.0
9391,2021년 06월 15일 00시,제주,1.0
9392,2021년 06월 15일 00시,검역,5.0
9393,2021년 06월 16일 00시,합계,1993.0
9394,2021년 06월 16일 00시,서울,503.0
9395,2021년 06월 16일 00시,부산,124.0
9396,2021년 06월 16일 00시,대구,222.0
9397,2021년 06월 16일 00시,인천,61.0
9398,2021년 06월 16일 00시,광주,23.0
9399,2021년 06월 16일 00시,대전,25.0
9400,2021년 06월 16일 00시,울산,40.0
9401,2021년 06월 16일 00시,세종,1.0
9402,2021년 06월 16일 00시,경기,648.0
9403,2021년 06월 16일 00시,강원,51.0
9404,2021년 06월 16일 00시,충북,69.0
9405,2021년 06월 16일 00시,충남,41.0
9406,2021년 06월 16일 00시,전북,58.0
9407,2021년 06월 16일 00시,전남,15.0
9408,2021년 06월 16일 00시,경북,86.0
9409,2021년 06월 16일 00시,경남,20.0
9410,2021년 06월 16일 00시,제주,1.0
9411,2021년 06월 16일 00시,검역,5.0
9412,2021년 06월 17일 00시,합계,1994.0
9413,2021년 06월 17일 00시,서울,504.0
9414,2021년 06월 17일 00시,부산,124.0
9415,2021년 06월 17일 00시,대구,222.0
9416,2021년 06월 17일 00시,인천,61.0
9417,2021년 06월 17일 00시,광주,23.0
9418,2021년 06월 17일 00시,대전,25.0
9419,2021년 06월 17일 00시,울산,40.0
9420,2021년 06월 17일 00시,세종,1.0
9421,2021년 06월 17일 00시,경기,648.0
9422,2021년 06월 17일 00시,강원,51.0
9423,2021년 06월 17일 00시,충북,69.0
9424,2021년 06월 17일 00시,충남,41.0
9425,2021년 06월 17일 00시,전북,58.0
9426,2021년 06월 17일 00시,전남,15.0
9427,2021년 06월 17일 00시,경북,86.0
9428,2021년 06월 17일 00시,경남,20.0
9429,2021년 06월 17일 00시,제주,1.0
9430,2021년 06월 17일 00시,검역,5.0
9431,2021년 06월 18일 00시,합계,1996.0
9432,2021년 06월 18일 00시,서울,505.0
9433,2021년 06월 18일 00시,부산,124.0
9434,2021년 06월 18일 00시,대구,222.0
9435,2021년 06월 18일 00시,인천,61.0
9436,2021년 06월 18일 00시,광주,23.0
9437,2021년 06월 18일 00시,대전,25.0
9438,2021년 06월 18일 00시,울산,40.0
9439,2021년 06월 18일 00시,세종,1.0
9440,2021년 06월 18일 00시,경기,649.0
9441,2021년 06월 18일 00시,강원,51.0
9442,2021년 06월 18일 00시,충북,69.0
9443,2021년 06월 18일 00시,충남,41.0
9444,2021년 06월 18일 00시,전북,58.0
9445,2021년 06월 18일 00시,전남,15.0
9446,2021년 06월 18일 00시,경북,86.0
9447,2021년 06월 18일 00시,경남,20.0
9448,2021년 06월 18일 00시,제주,1.0
9449,2021년 06월 18일 00시,검역,5.0
9450,2021년 06월 19일 00시,합계,1997.0
9451,2021년 06월 19일 00시,서울,506.0
9452,2021년 06월 19일 00시,부산,124.0
9453,2021년 06월 19일 00시,대구,222.0
9454,2021년 06월 19일 00시,인천,61.0
9455,2021년 06월 19일 00시,광주,23.0
9456,2021년 06월 19일 00시,대전,25.0
9457,2021년 06월 19일 00시,울산,40.0
9458,2021년 06월 19일 00시,세종,1.0
9459,2021년 06월 19일 00시,경기,649.0
9460,2021년 06월 19일 00시,강원,51.0
9461,2021년 06월 19일 00시,충북,69.0
9462,2021년 06월 19일 00시,충남,41.0
9463,2021년 06월 19일 00시,전북,58.0
9464,2021년 06월 19일 00시,전남,15.0
9465,2021년 06월 19일 00시,경북,86.0
9466,2021년 06월 19일 00시,경남,20.0
9467,2021년 06월 19일 00시,제주,1.0
9468,2021년 06월 19일 00시,검역,5.0
9469,2021년 06월 20일 00시,합계,2002.0
9470,2021년 06월 20일 00시,서울,507.0
9471,2021년 06월 20일 00시,부산,124.0
9472,2021년 06월 20일 00시,대구,222.0
9473,2021년 06월 20일 00시,인천,61.0
9474,2021년 06월 20일 00시,광주,23.0
9475,2021년 06월 20일 00시,대전,27.0
9476,2021년 06월 20일 00시,울산,40.0
9477,2021년 06월 20일 00시,세종,1.0
9478,2021년 06월 20일 00시,경기,650.0
9479,2021년 06월 20일 00시,강원,52.0
9480,2021년 06월 20일 00시,충북,69.0
9481,2021년 06월 20일 00시,충남,41.0
9482,2021년 06월 20일 00시,전북,58.0
9483,2021년 06월 20일 00시,전남,15.0
9484,2021년 06월 20일 00시,경북,86.0
9485,2021년 06월 20일 00시,경남,20.0
9486,2021년 06월 20일 00시,제주,1.0
9487,2021년 06월 20일 00시,검역,5.0
9488,2021년 06월 21일 00시,합계,2004.0
9489,2021년 06월 21일 00시,서울,508.0
9490,2021년 06월 21일 00시,부산,124.0
9491,2021년 06월 21일 00시,대구,222.0
9492,2021년 06월 21일 00시,인천,61.0
9493,2021년 06월 21일 00시,광주,24.0
9494,2021년 06월 21일 00시,대전,27.0
9495,2021년 06월 21일 00시,울산,40.0
9496,2021년 06월 21일 00시,세종,1.0
9497,2021년 06월 21일 00시,경기,650.0
9498,2021년 06월 21일 00시,강원,52.0
9499,2021년 06월 21일 00시,충북,69.0
9500,2021년 06월 21일 00시,충남,41.0
9501,2021년 06월 21일 00시,전북,58.0
9502,2021년 06월 21일 00시,전남,15.0
9503,2021년 06월 21일 00시,경북,86.0
9504,2021년 06월 21일 00시,경남,20.0
9505,2021년 06월 21일 00시,제주,1.0
9506,2021년 06월 21일 00시,검역,5.0
9507,2021년 06월 22일 00시,합계,2006.0
9508,2021년 06월 22일 00시,서울,509.0
9509,2021년 06월 22일 00시,부산,124.0
9510,2021년 06월 22일 00시,대구,222.0
9511,2021년 06월 22일 00시,인천,61.0
9512,2021년 06월 22일 00시,광주,24.0
9513,2021년 06월 22일 00시,대전,27.0
9514,2021년 06월 22일 00시,울산,40.0
9515,2021년 06월 22일 00시,세종,1.0
9516,2021년 06월 22일 00시,경기,650.0
9517,2021년 06월 22일 00시,강원,52.0
9518,2021년 06월 22일 00시,충북,70.0
9519,2021년 06월 22일 00시,충남,41.0
9520,2021년 06월 22일 00시,전북,58.0
9521,2021년 06월 22일 00시,전남,15.0
9522,2021년 06월 22일 00시,경북,86.0
9523,2021년 06월 22일 00시,경남,20.0
9524,2021년 06월 22일 00시,제주,1.0
9525,2021년 06월 22일 00시,검역,5.0
9526,2021년 06월 23일 00시,합계,2007.0
9527,2021년 06월 23일 00시,서울,510.0
9528,2021년 06월 23일 00시,부산,124.0
9529,2021년 06월 23일 00시,대구,222.0
9530,2021년 06월 23일 00시,인천,61.0
9531,2021년 06월 23일 00시,광주,24.0
9532,2021년 06월 23일 00시,대전,27.0
9533,2021년 06월 23일 00시,울산,40.0
9534,2021년 06월 23일 00시,세종,1.0
9535,2021년 06월 23일 00시,경기,650.0
9536,2021년 06월 23일 00시,강원,52.0
9537,2021년 06월 23일 00시,충북,70.0
9538,2021년 06월 23일 00시,충남,41.0
9539,2021년 06월 23일 00시,전북,58.0
9540,2021년 06월 23일 00시,전남,15.0
9541,2021년 06월 23일 00시,경북,86.0
9542,2021년 06월 23일 00시,경남,20.0
9543,2021년 06월 23일 00시,제주,1.0
9544,2021년 06월 23일 00시,검역,5.0
9545,2021년 06월 24일 00시,합계,2008.0
9546,2021년 06월 24일 00시,서울,510.0
9547,2021년 06월 24일 00시,부산,124.0
9548,2021년 06월 24일 00시,대구,222.0
9549,2021년 06월 24일 00시,인천,61.0
9550,2021년 06월 24일 00시,광주,24.0
9551,2021년 06월 24일 00시,대전,27.0
9552,2021년 06월 24일 00시,울산,40.0
9553,2021년 06월 24일 00시,세종,1.0
9554,2021년 06월 24일 00시,경기,651.0
9555,2021년 06월 24일 00시,강원,52.0
9556,2021년 06월 24일 00시,충북,70.0
9557,2021년 06월 24일 00시,충남,41.0
9558,2021년 06월 24일 00시,전북,58.0
9559,2021년 06월 24일 00시,전남,15.0
9560,2021년 06월 24일 00시,경북,86.0
9561,2021년 06월 24일 00시,경남,20.0
9562,2021년 06월 24일 00시,제주,1.0
9563,2021년 06월 24일 00시,검역,5.0
9564,2021년 06월 25일 00시,합계,2009.0
9565,2021년 06월 25일 00시,서울,511.0
9566,2021년 06월 25일 00시,부산,124.0
9567,2021년 06월 25일 00시,대구,222.0
9568,2021년 06월 25일 00시,인천,61.0
9569,2021년 06월 25일 00시,광주,24.0
9570,2021년 06월 25일 00시,대전,27.0
9571,2021년 06월 25일 00시,울산,40.0
9572,2021년 06월 25일 00시,세종,1.0
9573,2021년 06월 25일 00시,경기,651.0
9574,2021년 06월 25일 00시,강원,52.0
9575,2021년 06월 25일 00시,충북,70.0
9576,2021년 06월 25일 00시,충남,41.0
9577,2021년 06월 25일 00시,전북,58.0
9578,2021년 06월 25일 00시,전남,15.0
9579,2021년 06월 25일 00시,경북,86.0
9580,2021년 06월 25일 00시,경남,20.0
9581,2021년 06월 25일 00시,제주,1.0
9582,2021년 06월 25일 00시,검역,5.0
9583,2021년 06월 26일 00시,합계,2012.0
9584,2021년 06월 26일 00시,서울,512.0
9585,2021년 06월 26일 00시,부산,124.0
9586,2021년 06월 26일 00시,대구,222.0
9587,2021년 06월 26일 00시,인천,61.0
9588,2021년 06월 26일 00시,광주,24.0
9589,2021년 06월 26일 00시,대전,27.0
9590,2021년 06월 26일 00시,울산,40.0
9591,2021년 06월 26일 00시,세종,1.0
9592,2021년 06월 26일 00시,경기,652.0
9593,2021년 06월 26일 00시,강원,52.0
9594,2021년 06월 26일 00시,충북,70.0
9595,2021년 06월 26일 00시,충남,42.0
9596,2021년 06월 26일 00시,전북,58.0
9597,2021년 06월 26일 00시,전남,15.0
9598,2021년 06월 26일 00시,경북,86.0
9599,2021년 06월 26일 00시,경남,20.0
9600,2021년 06월 26일 00시,제주,1.0
9601,2021년 06월 26일 00시,검역,5.0
9602,2021년 06월 27일 00시,합계,2013.0
9603,2021년 06월 27일 00시,서울,512.0
9604,2021년 06월 27일 00시,부산,124.0
9605,2021년 06월 27일 00시,대구,222.0
9606,2021년 06월 27일 00시,인천,61.0
9607,2021년 06월 27일 00시,광주,24.0
9608,2021년 06월 27일 00시,대전,27.0
9609,2021년 06월 27일 00시,울산,40.0
9610,2021년 06월 27일 00시,세종,1.0
9611,2021년 06월 27일 00시,경기,652.0
9612,2021년 06월 27일 00시,강원,52.0
9613,2021년 06월 27일 00시,충북,70.0
9614,2021년 06월 27일 00시,충남,42.0
9615,2021년 06월 27일 00시,전북,59.0
9616,2021년 06월 27일 00시,전남,15.0
9617,2021년 06월 27일 00시,경북,86.0
9618,2021년 06월 27일 00시,경남,20.0
9619,2021년 06월 27일 00시,제주,1.0
9620,2021년 06월 27일 00시,검역,5.0
9621,2021년 06월 28일 00시,합계,2015.0
9622,2021년 06월 28일 00시,서울,513.0
9623,2021년 06월 28일 00시,부산,124.0
9624,2021년 06월 28일 00시,대구,222.0
9625,2021년 06월 28일 00시,인천,61.0
9626,2021년 06월 28일 00시,광주,24.0
9627,2021년 06월 28일 00시,대전,27.0
9628,2021년 06월 28일 00시,울산,40.0
9629,2021년 06월 28일 00시,세종,1.0
9630,2021년 06월 28일 00시,경기,652.0
9631,2021년 06월 28일 00시,강원,53.0
9632,2021년 06월 28일 00시,충북,70.0
9633,2021년 06월 28일 00시,충남,42.0
9634,2021년 06월 28일 00시,전북,59.0
9635,2021년 06월 28일 00시,전남,15.0
9636,2021년 06월 28일 00시,경북,86.0
9637,2021년 06월 28일 00시,경남,20.0
9638,2021년 06월 28일 00시,제주,1.0
9639,2021년 06월 28일 00시,검역,5.0
9640,2021년 06월 29일 00시,합계,2017.0
9641,2021년 06월 29일 00시,서울,513.0
9642,2021년 06월 29일 00시,부산,124.0
9643,2021년 06월 29일 00시,대구,222.0
9644,2021년 06월 29일 00시,인천,61.0
9645,2021년 06월 29일 00시,광주,24.0
9646,2021년 06월 29일 00시,대전,27.0
9647,2021년 06월 29일 00시,울산,40.0
9648,2021년 06월 29일 00시,세종,1.0
9649,2021년 06월 29일 00시,경기,654.0
9650,2021년 06월 29일 00시,강원,53.0
9651,2021년 06월 29일 00시,충북,70.0
9652,2021년 06월 29일 00시,충남,42.0
9653,2021년 06월 29일 00시,전북,59.0
9654,2021년 06월 29일 00시,전남,15.0
9655,2021년 06월 29일 00시,경북,86.0
9656,2021년 06월 29일 00시,경남,20.0
9657,2021년 06월 29일 00시,제주,1.0
9658,2021년 06월 29일 00시,검역,5.0
9659,2021년 06월 30일 00시,합계,2018.0
9660,2021년 06월 30일 00시,서울,513.0
9661,2021년 06월 30일 00시,부산,124.0
9662,2021년 06월 30일 00시,대구,222.0
9663,2021년 06월 30일 00시,인천,61.0
9664,2021년 06월 30일 00시,광주,24.0
9665,2021년 06월 30일 00시,대전,27.0
9666,2021년 06월 30일 00시,울산,40.0
9667,2021년 06월 30일 00시,세종,1.0
9668,2021년 06월 30일 00시,경기,654.0
9669,2021년 06월 30일 00시,강원,53.0
9670,2021년 06월 30일 00시,충북,70.0
9671,2021년 06월 30일 00시,충남,43.0
9672,2021년 06월 30일 00시,전북,59.0
9673,2021년 06월 30일 00시,전남,15.0
9674,2021년 06월 30일 00시,경북,86.0
9675,2021년 06월 30일 00시,경남,20.0
9676,2021년 06월 30일 00시,제주,1.0
9677,2021년 06월 30일 00시,검역,5.0
9678,2021년 07월 01일 00시,합계,2021.0
9679,2021년 07월 01일 00시,서울,514.0
9680,2021년 07월 01일 00시,부산,125.0
9681,2021년 07월 01일 00시,대구,222.0
9682,2021년 07월 01일 00시,인천,61.0
9683,2021년 07월 01일 00시,광주,24.0
9684,2021년 07월 01일 00시,대전,27.0
9685,2021년 07월 01일 00시,울산,40.0
9686,2021년 07월 01일 00시,세종,1.0
9687,2021년 07월 01일 00시,경기,654.0
9688,2021년 07월 01일 00시,강원,53.0
9689,2021년 07월 01일 00시,충북,70.0
9690,2021년 07월 01일 00시,충남,43.0
9691,2021년 07월 01일 00시,전북,59.0
9692,2021년 07월 01일 00시,전남,16.0
9693,2021년 07월 01일 00시,경북,86.0
9694,2021년 07월 01일 00시,경남,20.0
9695,2021년 07월 01일 00시,제주,1.0
9696,2021년 07월 01일 00시,검역,5.0
9697,2021년 07월 02일 00시,합계,2024.0
9698,2021년 07월 02일 00시,서울,515.0
9699,2021년 07월 02일 00시,부산,125.0
9700,2021년 07월 02일 00시,대구,222.0
9701,2021년 07월 02일 00시,인천,61.0
9702,2021년 07월 02일 00시,광주,24.0
9703,2021년 07월 02일 00시,대전,27.0
9704,2021년 07월 02일 00시,울산,40.0
9705,2021년 07월 02일 00시,세종,1.0
9706,2021년 07월 02일 00시,경기,654.0
9707,2021년 07월 02일 00시,강원,53.0
9708,2021년 07월 02일 00시,충북,71.0
9709,2021년 07월 02일 00시,충남,43.0
9710,2021년 07월 02일 00시,전북,59.0
9711,2021년 07월 02일 00시,전남,16.0
9712,2021년 07월 02일 00시,경북,86.0
9713,2021년 07월 02일 00시,경남,21.0
9714,2021년 07월 02일 00시,제주,1.0
9715,2021년 07월 02일 00시,검역,5.0
9716,2021년 07월 03일 00시,합계,2025.0
9717,2021년 07월 03일 00시,서울,516.0
9718,2021년 07월 03일 00시,부산,125.0
9719,2021년 07월 03일 00시,대구,222.0
9720,2021년 07월 03일 00시,인천,61.0
9721,2021년 07월 03일 00시,광주,24.0
9722,2021년 07월 03일 00시,대전,27.0
9723,2021년 07월 03일 00시,울산,40.0
9724,2021년 07월 03일 00시,세종,1.0
9725,2021년 07월 03일 00시,경기,654.0
9726,2021년 07월 03일 00시,강원,53.0
9727,2021년 07월 03일 00시,충북,71.0
9728,2021년 07월 03일 00시,충남,43.0
9729,2021년 07월 03일 00시,전북,59.0
9730,2021년 07월 03일 00시,전남,16.0
9731,2021년 07월 03일 00시,경북,86.0
9732,2021년 07월 03일 00시,경남,21.0
9733,2021년 07월 03일 00시,제주,1.0
9734,2021년 07월 03일 00시,검역,5.0
9735,2021년 07월 04일 00시,합계,2026.0
9736,2021년 07월 04일 00시,서울,516.0
9737,2021년 07월 04일 00시,부산,125.0
9738,2021년 07월 04일 00시,대구,222.0
9739,2021년 07월 04일 00시,인천,61.0
9740,2021년 07월 04일 00시,광주,24.0
9741,2021년 07월 04일 00시,대전,27.0
9742,2021년 07월 04일 00시,울산,40.0
9743,2021년 07월 04일 00시,세종,1.0
9744,2021년 07월 04일 00시,경기,655.0
9745,2021년 07월 04일 00시,강원,53.0
9746,2021년 07월 04일 00시,충북,71.0
9747,2021년 07월 04일 00시,충남,43.0
9748,2021년 07월 04일 00시,전북,59.0
9749,2021년 07월 04일 00시,전남,16.0
9750,2021년 07월 04일 00시,경북,86.0
9751,2021년 07월 04일 00시,경남,21.0
9752,2021년 07월 04일 00시,제주,1.0
9753,2021년 07월 04일 00시,검역,5.0
9754,2021년 07월 05일 00시,합계,2028.0
9755,2021년 07월 05일 00시,서울,517.0
9756,2021년 07월 05일 00시,부산,125.0
9757,2021년 07월 05일 00시,대구,222.0
9758,2021년 07월 05일 00시,인천,61.0
9759,2021년 07월 05일 00시,광주,24.0
9760,2021년 07월 05일 00시,대전,27.0
9761,2021년 07월 05일 00시,울산,40.0
9762,2021년 07월 05일 00시,세종,1.0
9763,2021년 07월 05일 00시,경기,656.0
9764,2021년 07월 05일 00시,강원,53.0
9765,2021년 07월 05일 00시,충북,71.0
9766,2021년 07월 05일 00시,충남,43.0
9767,2021년 07월 05일 00시,전북,59.0
9768,2021년 07월 05일 00시,전남,16.0
9769,2021년 07월 05일 00시,경북,86.0
9770,2021년 07월 05일 00시,경남,21.0
9771,2021년 07월 05일 00시,제주,1.0
9772,2021년 07월 05일 00시,검역,5.0
9773,2021년 07월 06일 00시,합계,2032.0
9774,2021년 07월 06일 00시,서울,518.0
9775,2021년 07월 06일 00시,부산,126.0
9776,2021년 07월 06일 00시,대구,222.0
9777,2021년 07월 06일 00시,인천,61.0
9778,2021년 07월 06일 00시,광주,24.0
9779,2021년 07월 06일 00시,대전,27.0
9780,2021년 07월 06일 00시,울산,40.0
9781,2021년 07월 06일 00시,세종,1.0
9782,2021년 07월 06일 00시,경기,658.0
9783,2021년 07월 06일 00시,강원,53.0
9784,2021년 07월 06일 00시,충북,71.0
9785,2021년 07월 06일 00시,충남,43.0
9786,2021년 07월 06일 00시,전북,59.0
9787,2021년 07월 06일 00시,전남,16.0
9788,2021년 07월 06일 00시,경북,86.0
9789,2021년 07월 06일 00시,경남,21.0
9790,2021년 07월 06일 00시,제주,1.0
9791,2021년 07월 06일 00시,검역,5.0
9792,2021년 07월 07일 00시,합계,2033.0
9793,2021년 07월 07일 00시,서울,518.0
9794,2021년 07월 07일 00시,부산,126.0
9795,2021년 07월 07일 00시,대구,222.0
9796,2021년 07월 07일 00시,인천,61.0
9797,2021년 07월 07일 00시,광주,24.0
9798,2021년 07월 07일 00시,대전,27.0
9799,2021년 07월 07일 00시,울산,40.0
